relpath,topic_dir,sha256,is_duplicate,pages,chars,extract_status,modality,is_nanocluster,mechanisms,is_cu,is_cyclodextrin
DFT理论（10篇）/Small - 2024 - Fu - Boosting Enzyme‐Like Activity Through Controlled Coordination of Metal Single‐Atoms in Rhombic Cavity.pdf,DFT理论（10篇）,753aa19f346bb2227a03404ff821a7fd9c825127d275591d8a25800dafcb6a4b,1,,40101,duplicate,nanomaterial,0,antioxidant,0,0
DFT理论（10篇）/Small - 2024 - Wang - A Bioinspired Single‐Atom Fe Nanozyme with Excellent Laccase‐Like Activity for Efficient Aflatoxin B1.pdf,DFT理论（10篇）,228ad8a99e1c33b9cbd49c10022a236f35b6a0430e79aa605e191108289ae1ae,1,,39896,duplicate,nanomaterial,0,other,0,0
DFT理论（10篇）/the-quantum-chemical-cluster-approach-in-biocatalysis.pdf,DFT理论（10篇）,254673d6b77653fe7ea50638dca213d37ec441a284681068fd6547b52239ae89,1,,47835,duplicate,unknown,0,other,0,0
DFT理论（10篇）/thermal-atomization-of-platinum-nanoparticles-into-single-atoms-an-effective-strategy-for-engineering-high-performance.pdf,DFT理论（10篇）,e81e793abab544a4bfd4cc07fbf8e25f52f73c620c29484491827212a1c73424,1,,49102,duplicate,nanomaterial,1,other,0,0
DFT理论（10篇）/ultrasmall-platinum-nanoclusters-modulating-dysregulated-reactive-oxide-species-and-immunity-for-psoriasis-therapy-and.pdf,DFT理论（10篇）,e3035c816e9933472c61d64c7af37d2a0a0e33f6b48de7d4c5495d9594c64bcc,1,,74952,duplicate,nanomaterial,1,antioxidant,1,1
酶活性/NADH/1-s2.0-S174801322600023X-main.pdf,酶活性,fd86e480f5affeb4d317ecf1dc014efffdbf87c4cad8025880f6422a4398714a,0,,66607,cached,nanomaterial,0,other,0,0
酶活性/NADH/1-s2.0-S2666675826001128-main.pdf,酶活性,8ce0fa3401aa0ccbdddd449be752ac348ffdfc2c906827dd7a6bc6e356bf24d9,0,,53146,cached,small_molecule,0,antioxidant,0,0
酶活性/NADH/a-polypeptosome-spray-to-heal-antibiotic-resistant-bacteria-infected-wound-by-photocatalysis-induced-metabolism.pdf,酶活性,58571f32869044cf2704ae5b8ab6aa9254f00c16eb66cbe2c501be082e0774af,0,,57993,cached,nanomaterial,0,antioxidant,0,0
酶活性/NADH/Adv Funct Materials - 2025 - Zhang - A Mitochondria‐Targeted Biomimetic Nanocarrier Improves Oxygen Metabolism and.pdf,酶活性,ef1e1780d659f700d3f06fa097bf060f8f0a7965206105c29c731262f49537ad,0,,96487,cached,nanomaterial,0,antioxidant,0,0
酶活性/NADH/Angew Chem Int Ed - 2018 - Harbut - Small Molecules Targeting Mycobacterium tuberculosis Type II NADH Dehydrogenase Exhibit.pdf,酶活性,b4e6f9c6cbbee45e77c9592e41cbde39be1b9cffc55441373985742632becde4,0,,23378,cached,small_molecule,0,other,0,0
酶活性/NADH/Angew Chem Int Ed - 2024 - Browne - Controlled Biocatalytic Synthesis of a Metal Nanoparticle‐Enzyme Hybrid  Demonstration.pdf,酶活性,3ed26a6bedc268b62d3e2d9387af73ad0a6b1a76688ac41219c027f8ef00b6c9,0,,30554,cached,nanomaterial,1,other,0,0
酶活性/NADH/doped-graphene-to-mimic-the-bacterial-nadh-oxidase-for-one-step-nad-supplementation-in-mammals.pdf,酶活性,6fa663e99b9e227d6cb179c4e87d4afe624fd3e8dbfdb540a886e3b784d98827,0,,66887,cached,nanomaterial,0,antioxidant,1,0
酶活性/NADH/nwad063.pdf,酶活性,47e71d2304dcb4805dfdb52dd83b2a7c9258297225f3362ce8ea754084624734,0,,39072,cached,nanomaterial,0,antioxidant,0,0
酶活性/NADH/s41587-019-0377-7.pdf,酶活性,5228c9ccad78f2aefde03c404dba0304f9af2a8384642f06a667e17897914a02,0,,52713,cached,biologic,0,antioxidant,0,0
酶活性/氧化还原酶活性/1-s2.0-S0269749123006036-main.pdf,酶活性,108a576eb61b14d4122fc88202d2a8f54a7c04dfcb158462dad65e6a101b9592,0,,48925,cached,nanomaterial,1,antioxidant,0,0
酶活性/氧化还原酶活性/1-s2.0-S0956566314007581-main.pdf,酶活性,11c2382bbe2f953a0cb5a0147364d8945deb4716e754dcd445f424168b00c445,0,,36486,cached,nanomaterial,1,antioxidant,0,0
酶活性/氧化还原酶活性/1-s2.0-S1385894721007257-main.pdf,酶活性,24800e8a339ce68ee75f1f6625307a05ab0208e01740fcec6e8451abbec1bd48,0,,54054,cached,nanomaterial,1,antioxidant,1,0
酶活性/氧化还原酶活性/1-s2.0-S1748013225002208-main.pdf,酶活性,ce1c290a6355546fe5293488050ee9bd71863cda1e1fd0156eee8bc97efd91db,0,,74250,cached,nanomaterial,0,antioxidant,0,0
酶活性/氧化还原酶活性/1-s2.0-S2452199X21003959-main.pdf,酶活性,2d76d56d78c5d605b33a7cec916862ecf9e345dee8f923cd5087772afb887d4a,0,,58174,cached,nanomaterial,0,antioxidant,0,0
酶活性/氧化还原酶活性/Adv Funct Materials - 2023 - Yang - DNA Programmable Peroxidase Activity of Oxidized Polypyrrole Quantum Dots.pdf,酶活性,890cd90880fb1e775a0ce98fdcfe33948363d7ce6d958b54a8aed4eb5a859a9a,0,,45367,cached,nanomaterial,0,other,1,0
酶活性/氧化还原酶活性/Advanced Materials - 2023 - Liu - A Nanozyme‐Based Electrode for High‐Performance Neural Recording.pdf,酶活性,00de8a9c263c1f079fad76ccbe7035bced6ca0d7c719996b4b86d0e9565ac734,0,,65436,cached,nanomaterial,1,antioxidant,0,0
酶活性/氧化还原酶活性/Advanced Materials - 2023 - Tian - Doping Engineering to Modulate Lattice and Electronic Structure for Enhanced.pdf,酶活性,d8ec09220c95eb025ac34c1362ff34ba2a361cf2724793692c90025c86ef934d,0,,85010,cached,nanomaterial,1,antioxidant,0,0
酶活性/氧化还原酶活性/Advanced Science - 2018 - Ren - Graphene Oxide Quantum Dots Reduce Oxidative Stress and Inhibit Neurotoxicity In Vitro and.pdf,酶活性,fe185eb3993e3a620d6398e03ed2c82f928c24676ffd11ee3c211e0aac8d3e86,0,,53641,cached,nanomaterial,0,antioxidant,0,0
酶活性/氧化还原酶活性/Advanced Science - 2025 - Zhong - Dopant‐Regulated Piezocatalysts Evoke Sonopiezoelectric and Enzymatic PANoptosis for.pdf,酶活性,5e4408f5f9c324f20176374220933a9a12b9e6ed8a3ff490859b512c5de03cd0,0,,78206,cached,nanomaterial,0,antioxidant,0,0
酶活性/氧化还原酶活性/Alzheimer s   Dementia - 2023 - Sarno - INCREASED CATALASE ACTIVITY IN AGING ADULTS WITH DOWN SYNDROME  ASSOCIATIONS WITH.pdf,酶活性,abad2d769af963aaee49a410b00d1f2bf318ad4991afde06bcfe1b2eb75ceae0,0,,3392,cached,biologic,0,amyloid;antioxidant,1,0
酶活性/氧化还原酶活性/Angew Chem Int Ed - 2017 - Singh - A Redox Modulatory Mn3O4 Nanozyme with Multi‐Enzyme Activity Provides Efficient.pdf,酶活性,ac5c370ea0fd6eb59cbbe24f31cc9e17884f71e4e6ea50977e629ca0f9cfda8d,0,,25704,cached,nanomaterial,0,antioxidant,0,0
酶活性/氧化还原酶活性/Angew Chem Int Ed - 2024 - Yang - Photo‐Switchable Peroxidase Catalase‐Like Activity of Carbon Quantum Dots.pdf,酶活性,ee404b300b93d347172743577f9e054094a67b7c96d8750e10d6a638257d966b,0,,50833,cached,nanomaterial,0,antioxidant,0,0
酶活性/氧化还原酶活性/Angew Chem Int Ed - 2025 - Ding - MitoSiege‐Driven Catalase Collapse  A GSH‐Responsive  Mitochondria‐Targeted COF Prodrug.pdf,酶活性,996908b90bb0bd19e784ddc2f959d0ab7ad9809fa50b4634fc07e43c4e6ced25,0,,49217,cached,nanomaterial,0,antioxidant,1,0
酶活性/氧化还原酶活性/cascade-and-ultrafast-artificial-antioxidases-alleviate-inflammation-and-bone-resorption-in-periodontitis.pdf,酶活性,a3478cff6922650dd5c1fd9dcc857f1da36d4c9285d780824d3e112cd5ad0897,0,,63617,cached,nanomaterial,1,antioxidant,0,0
酶活性/氧化还原酶活性/hydrogen-incorporation-selectively-modulates-the-catalytic-performance-of-pd-nanozymes-for-cascade-catalytic-tumor.pdf,酶活性,fd24b3dc2581fd9c65d381704939bebe07de56016b650177df622841f1117b0f,0,,76430,cached,nanomaterial,0,antioxidant,0,0
酶活性/氧化还原酶活性/nanozymes-from-new-concepts-mechanisms-and-standards-to-applications.pdf,酶活性,6720fdf6f7cac4a7ba80b47ba4fb7cf7cad28a4841ae8190b75d3e1669af4926,0,,50428,cached,nanomaterial,0,antioxidant,0,0
酶活性/氧化还原酶活性/s12951-021-00948-8.pdf,酶活性,7a08d9ed9a763aeba8efeedbd7b21727c315ed1e30521da276d3390032c7c0ba,0,,53132,cached,nanomaterial,0,antioxidant,0,0
酶活性/氧化还原酶活性/s41467-020-20275-0.pdf,酶活性,fd68de61ee64563224a1441e1c9766939f71a27cba3ab8a65b5eede083f1b1ba,0,,85492,cached,nanomaterial,1,antioxidant,1,0
酶活性/氧化还原酶活性/s41467-022-32411-z.pdf,酶活性,2e9de4c6db22f1333b097af249b007022bb334b6640dee33b068fce54fd0bcdc,0,,85360,cached,nanomaterial,0,antioxidant,1,0
酶活性/氧化还原酶活性/s41467-024-52684-w.pdf,酶活性,e75aa8dad9b9886fde1d85976dc7646d55b8ef1273ffb89547582eedf9526d29,1,,99886,duplicate,nanomaterial,1,antioxidant,0,0
酶活性/氧化还原酶活性/sciadv.abk1210.pdf,酶活性,3a0924fd0cb0360f20b16f9f8a56ba82a6bfa02c800f282a9e094c24f743a817,0,,96364,cached,nanomaterial,0,neuroinflammation;antioxidant,0,0
酶活性/氧化还原酶活性/sciadv.adh7828.pdf,酶活性,9f7b359c5767150cc6a60ecf0505c40115f91be9fe34a7dcc0afcd12c0cc1ca2,0,,94037,cached,nanomaterial,1,antioxidant,1,0
酶活性/氧化还原酶活性/Small - 2022 - Carregal‐Romero - Ultrasmall Manganese Ferrites for In Vivo Catalase Mimicking Activity and Multimodal.pdf,酶活性,b2516a18aed2af6398693f3eb7236d6814596f69681d22cc471f6214e7c773ec,0,,90976,cached,nanomaterial,0,antioxidant,0,0
酶活性/氧化还原酶活性/Small - 2025 - Hamed - Bimetallic Cu Zn Single‐Atom Nanozyme with Superoxide Dismutase‐Like Activity.pdf,酶活性,f0db928197f40b123e632c630a3675ff60ba14b75708465210b8ac68406e35b5,0,,43629,cached,nanomaterial,1,antioxidant,1,0
酶活性/氧化还原酶活性/surface-engineered-nanoparticles-enhance-the-peroxidase-activity-of-heme-containing-proteins.pdf,酶活性,b88727a5cf6467a3702c010c98383837b2403e6500ad2e40e0e41cb0f1275aa2,0,,66545,cached,nanomaterial,0,other,0,0
铜环糊精/Angew Chem Int Ed - 2017 - Zhang - Cyclodextrin Cavity‐Induced Mechanistic Switch in Copper‐Catalyzed Hydroboration.pdf,铜环糊精,29ce7f0e3688304cad8cd58be9aadf390287445b4d89449a5b99838fa7b11a38,0,,22140,cached,unknown,0,other,1,1
铜环糊精/Angew Chem Int Ed - 2020 - Xu - Capturing the Monomeric  L CuH in NHC‐Capped Cyclodextrin  Cavity‐Controlled Chemoselective.pdf,铜环糊精,c291f8131ec7a021a5a3c86f65cef63119d13c60f6eec32497ebfc0796fd6948,0,,31048,cached,unknown,0,other,1,1
铜环糊精/kijima1984.pdf,铜环糊精,08e194d8231afa81f29bb29e382a4fa0d3b5b06b5ce336d6bcbf5263aa7bf72c,0,,121,cached,unknown,0,other,0,0
铜环糊精/s00604-016-1915-3.pdf,铜环糊精,48964827b7cb90f0e8213cf25ad550fb41122e23e03936380b8c5156763987a7,0,,33544,cached,nanomaterial,1,other,1,1
铜环糊精/ultrasmall-platinum-nanoclusters-modulating-dysregulated-reactive-oxide-species-and-immunity-for-psoriasis-therapy-and.pdf,铜环糊精,96ade4287e8d1c0d17793b9a95174d43cc6dcdda1b4536f6563ced9447353df5,0,,74951,cached,nanomaterial,1,antioxidant,1,1
铜环糊精（10篇）/Angew Chem Int Ed - 2017 - Zhang - Cyclodextrin Cavity‐Induced Mechanistic Switch in Copper‐Catalyzed Hydroboration.pdf,铜环糊精（10篇）,29ce7f0e3688304cad8cd58be9aadf390287445b4d89449a5b99838fa7b11a38,1,,22140,duplicate,unknown,0,other,1,1
铜环糊精（10篇）/Angew Chem Int Ed - 2020 - Xu - Capturing the Monomeric  L CuH in NHC‐Capped Cyclodextrin  Cavity‐Controlled Chemoselective.pdf,铜环糊精（10篇）,c291f8131ec7a021a5a3c86f65cef63119d13c60f6eec32497ebfc0796fd6948,1,,31048,duplicate,unknown,0,other,1,1
铜环糊精（10篇）/kijima1984.pdf,铜环糊精（10篇）,08e194d8231afa81f29bb29e382a4fa0d3b5b06b5ce336d6bcbf5263aa7bf72c,1,,121,duplicate,unknown,0,other,0,0
铜环糊精（10篇）/s00604-016-1915-3.pdf,铜环糊精（10篇）,48964827b7cb90f0e8213cf25ad550fb41122e23e03936380b8c5156763987a7,1,,33544,duplicate,nanomaterial,1,other,1,1
铜环糊精（10篇）/ultrasmall-platinum-nanoclusters-modulating-dysregulated-reactive-oxide-species-and-immunity-for-psoriasis-therapy-and.pdf,铜环糊精（10篇）,96ade4287e8d1c0d17793b9a95174d43cc6dcdda1b4536f6563ced9447353df5,1,,74951,duplicate,nanomaterial,1,antioxidant,1,1
